orderID,freight,orderDate,requiredDate,shippedDate,shipName,shipCountry,shipRegion,shipCity,shipPostalCode,shipAddress
11064,30.09,1998-05-01 00:00:00.000,1998-05-29 00:00:00.000,1998-05-04 00:00:00.000,Save-a-lot Markets,USA,ID,Boise,83720,187 Suffolk Ln.
11065,12.91,1998-05-01 00:00:00.000,1998-05-29 00:00:00.000,NULL,LILA-Supermercado,Venezuela,Lara,Barquisimeto,3508,Carrera 52 con Ave. Bolívar #65-98 Llano Largo
11066,44.72,1998-05-01 00:00:00.000,1998-05-29 00:00:00.000,1998-05-04 00:00:00.000,White Clover Markets,USA,WA,Seattle,98124,1029 - 12th Ave. S.
11067,7.98,1998-05-04 00:00:00.000,1998-05-18 00:00:00.000,1998-05-06 00:00:00.000,Drachenblut Delikatessen,Germany,NULL,Aachen,52066,Walserweg 21
11068,81.75,1998-05-04 00:00:00.000,1998-06-01 00:00:00.000,NULL,Queen Cozinha,05487-020,Sao Paulo," 891",SP,Alameda dos Canàrios
11069,15.67,1998-05-04 00:00:00.000,1998-06-01 00:00:00.000,1998-05-06 00:00:00.000,Tortuga Restaurante,Mexico,NULL,México D.F.,05033,Avda. Azteca 123
11070,136.00,1998-05-05 00:00:00.000,1998-06-02 00:00:00.000,NULL,Lehmanns Marktstand,Germany,NULL,Frankfurt a.M.,60528,Magazinweg 7
11071,0.93,1998-05-05 00:00:00.000,1998-06-02 00:00:00.000,NULL,LILA-Supermercado,Venezuela,Lara,Barquisimeto,3508,Carrera 52 con Ave. Bolívar #65-98 Llano Largo
11072,258.64,1998-05-05 00:00:00.000,1998-06-02 00:00:00.000,NULL,Ernst Handel,Austria,NULL,Graz,8010,Kirchgasse 6
11073,24.95,1998-05-05 00:00:00.000,1998-06-02 00:00:00.000,NULL,Pericles Comidas clásicas,Mexico,NULL,México D.F.,05033,Calle Dr. Jorge Cash 321
11074,18.44,1998-05-06 00:00:00.000,1998-06-03 00:00:00.000,NULL,Simons bistro,Denmark,NULL,Kobenhavn,1734,Vinbæltet 34
11075,6.19,1998-05-06 00:00:00.000,1998-06-03 00:00:00.000,NULL,Richter Supermarkt,Switzerland,NULL,Genève,1204,Starenweg 5
11076,38.28,1998-05-06 00:00:00.000,1998-06-03 00:00:00.000,NULL,Bon app',13008,Marseille," rue des Bouchers",NULL,12
11077,8.53,1998-05-06 00:00:00.000,1998-06-03 00:00:00.000,NULL,Rattlesnake Canyon Grocery,USA,NM,Albuquerque,87110,2817 Milton Dr.
null,null,1996-07-04 00:00:00.000,1996-08-01 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-05 00:00:00.000,1996-08-16 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-08 00:00:00.000,1996-08-05 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-08 00:00:00.000,1996-08-05 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-09 00:00:00.000,1996-08-06 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-10 00:00:00.000,1996-07-24 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-11 00:00:00.000,1996-08-08 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-12 00:00:00.000,1996-08-09 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-15 00:00:00.000,1996-08-12 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-16 00:00:00.000,1996-08-13 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-17 00:00:00.000,1996-08-14 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-18 00:00:00.000,1996-08-15 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-19 00:00:00.000,1996-08-16 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-19 00:00:00.000,1996-08-16 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-22 00:00:00.000,1996-08-19 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-23 00:00:00.000,1996-08-20 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-24 00:00:00.000,1996-08-21 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-25 00:00:00.000,1996-08-22 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-26 00:00:00.000,1996-09-06 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-29 00:00:00.000,1996-08-26 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-30 00:00:00.000,1996-08-27 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-07-31 00:00:00.000,1996-08-14 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-01 00:00:00.000,1996-08-29 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-01 00:00:00.000,1996-08-29 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-02 00:00:00.000,1996-08-30 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-05 00:00:00.000,1996-09-02 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-06 00:00:00.000,1996-09-03 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-07 00:00:00.000,1996-09-04 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-08 00:00:00.000,1996-08-22 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-09 00:00:00.000,1996-09-06 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-12 00:00:00.000,1996-09-09 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-13 00:00:00.000,1996-09-10 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-14 00:00:00.000,1996-09-11 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-14 00:00:00.000,1996-08-28 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-15 00:00:00.000,1996-09-12 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-16 00:00:00.000,1996-09-13 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-19 00:00:00.000,1996-09-16 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-20 00:00:00.000,1996-09-17 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-21 00:00:00.000,1996-09-18 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-22 00:00:00.000,1996-09-19 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-23 00:00:00.000,1996-09-20 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-26 00:00:00.000,1996-09-23 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-27 00:00:00.000,1996-09-24 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-27 00:00:00.000,1996-09-24 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-28 00:00:00.000,1996-09-25 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-29 00:00:00.000,1996-09-26 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-08-30 00:00:00.000,1996-09-27 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-02 00:00:00.000,1996-09-30 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-03 00:00:00.000,1996-10-01 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-04 00:00:00.000,1996-10-16 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-05 00:00:00.000,1996-10-03 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-06 00:00:00.000,1996-10-04 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-09 00:00:00.000,1996-10-07 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-09 00:00:00.000,1996-10-07 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-10 00:00:00.000,1996-10-08 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-11 00:00:00.000,1996-10-09 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-12 00:00:00.000,1996-10-10 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-13 00:00:00.000,1996-10-11 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-16 00:00:00.000,1996-10-14 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-17 00:00:00.000,1996-10-15 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-18 00:00:00.000,1996-10-16 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-19 00:00:00.000,1996-10-17 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-20 00:00:00.000,1996-10-18 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-20 00:00:00.000,1996-10-04 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-23 00:00:00.000,1996-10-21 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-24 00:00:00.000,1996-10-22 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-25 00:00:00.000,1996-10-23 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-26 00:00:00.000,1996-10-24 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-27 00:00:00.000,1996-10-25 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-09-30 00:00:00.000,1996-10-28 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-01 00:00:00.000,1996-10-29 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-02 00:00:00.000,1996-10-30 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-03 00:00:00.000,1996-10-17 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-03 00:00:00.000,1996-10-31 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-04 00:00:00.000,1996-11-01 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-07 00:00:00.000,1996-11-04 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-08 00:00:00.000,1996-11-05 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-09 00:00:00.000,1996-10-23 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-10 00:00:00.000,1996-11-07 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-11 00:00:00.000,1996-11-08 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-14 00:00:00.000,1996-11-11 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-15 00:00:00.000,1996-11-26 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-16 00:00:00.000,1996-11-13 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-16 00:00:00.000,1996-11-27 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-17 00:00:00.000,1996-11-28 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-18 00:00:00.000,1996-11-15 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-21 00:00:00.000,1996-11-18 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-22 00:00:00.000,1996-11-19 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-23 00:00:00.000,1996-11-20 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-24 00:00:00.000,1996-11-21 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-25 00:00:00.000,1996-11-22 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-28 00:00:00.000,1996-11-25 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-29 00:00:00.000,1996-11-26 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-29 00:00:00.000,1996-11-26 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-30 00:00:00.000,1996-11-13 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-10-31 00:00:00.000,1996-11-28 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-01 00:00:00.000,1996-11-29 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-04 00:00:00.000,1996-12-02 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-05 00:00:00.000,1996-12-17 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-06 00:00:00.000,1996-12-04 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-07 00:00:00.000,1996-12-05 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-08 00:00:00.000,1996-12-06 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-11 00:00:00.000,1996-12-09 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-11 00:00:00.000,1996-12-09 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-12 00:00:00.000,1996-11-26 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-13 00:00:00.000,1996-12-11 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-14 00:00:00.000,1996-12-12 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-15 00:00:00.000,1996-12-13 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-18 00:00:00.000,1996-12-16 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-19 00:00:00.000,1996-12-17 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-20 00:00:00.000,1996-12-18 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-21 00:00:00.000,1996-12-19 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-22 00:00:00.000,1996-12-20 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-22 00:00:00.000,1996-12-20 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-25 00:00:00.000,1996-12-23 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-26 00:00:00.000,1996-12-24 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-26 00:00:00.000,1997-01-07 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-27 00:00:00.000,1996-12-25 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-28 00:00:00.000,1997-01-09 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-28 00:00:00.000,1996-12-26 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-11-29 00:00:00.000,1996-12-27 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-02 00:00:00.000,1996-12-30 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-03 00:00:00.000,1996-12-31 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-03 00:00:00.000,1996-12-31 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-04 00:00:00.000,1997-01-01 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-05 00:00:00.000,1997-01-02 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-05 00:00:00.000,1997-01-02 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-06 00:00:00.000,1997-01-03 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-09 00:00:00.000,1997-01-06 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-09 00:00:00.000,1997-01-06 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-10 00:00:00.000,1997-01-07 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-11 00:00:00.000,1997-01-08 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-12 00:00:00.000,1997-01-09 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-12 00:00:00.000,1997-01-09 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-13 00:00:00.000,1997-01-10 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-16 00:00:00.000,1997-01-13 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-16 00:00:00.000,1997-01-13 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-17 00:00:00.000,1997-01-14 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-18 00:00:00.000,1997-01-01 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-18 00:00:00.000,1997-01-15 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-19 00:00:00.000,1997-01-16 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-20 00:00:00.000,1997-01-17 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-23 00:00:00.000,1997-01-20 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-23 00:00:00.000,1997-01-20 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-24 00:00:00.000,1997-01-21 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-25 00:00:00.000,1997-01-22 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-25 00:00:00.000,1997-01-22 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-26 00:00:00.000,1997-01-23 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-27 00:00:00.000,1997-01-10 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-27 00:00:00.000,1997-01-24 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-30 00:00:00.000,1997-01-27 00:00:00.000,null,null,null,null,null,null,null
null,null,1996-12-31 00:00:00.000,1997-01-14 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-01 00:00:00.000,1997-01-29 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-01 00:00:00.000,1997-01-29 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-02 00:00:00.000,1997-02-13 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-03 00:00:00.000,1997-01-31 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-03 00:00:00.000,1997-01-31 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-06 00:00:00.000,1997-02-03 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-07 00:00:00.000,1997-02-18 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-07 00:00:00.000,1997-02-04 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-08 00:00:00.000,1997-02-05 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-09 00:00:00.000,1997-02-06 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-10 00:00:00.000,1997-02-07 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-10 00:00:00.000,1997-02-07 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-13 00:00:00.000,1997-02-10 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-14 00:00:00.000,1997-02-11 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-14 00:00:00.000,1997-02-11 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-15 00:00:00.000,1997-02-12 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-16 00:00:00.000,1997-02-13 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-16 00:00:00.000,1997-02-13 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-17 00:00:00.000,1997-02-14 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-20 00:00:00.000,1997-02-17 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-21 00:00:00.000,1997-02-18 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-21 00:00:00.000,1997-03-04 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-22 00:00:00.000,1997-02-19 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-23 00:00:00.000,1997-02-06 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-23 00:00:00.000,1997-02-20 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-24 00:00:00.000,1997-02-21 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-27 00:00:00.000,1997-02-24 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-27 00:00:00.000,1997-02-24 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-28 00:00:00.000,1997-02-25 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-29 00:00:00.000,1997-03-12 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-30 00:00:00.000,1997-02-13 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-30 00:00:00.000,1997-02-13 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-01-31 00:00:00.000,1997-02-14 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-03 00:00:00.000,1997-03-03 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-03 00:00:00.000,1997-03-03 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-04 00:00:00.000,1997-03-18 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-05 00:00:00.000,1997-03-05 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-05 00:00:00.000,1997-03-05 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-06 00:00:00.000,1997-03-06 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-07 00:00:00.000,1997-03-07 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-10 00:00:00.000,1997-03-10 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-10 00:00:00.000,1997-03-24 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-11 00:00:00.000,1997-03-11 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-12 00:00:00.000,1997-03-12 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-12 00:00:00.000,1997-03-12 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-13 00:00:00.000,1997-03-13 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-14 00:00:00.000,1997-03-14 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-14 00:00:00.000,1997-03-14 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-17 00:00:00.000,1997-03-17 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-18 00:00:00.000,1997-03-18 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-19 00:00:00.000,1997-03-19 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-19 00:00:00.000,1997-03-05 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-20 00:00:00.000,1997-03-20 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-21 00:00:00.000,1997-03-21 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-21 00:00:00.000,1997-03-21 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-24 00:00:00.000,1997-04-07 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-25 00:00:00.000,1997-04-08 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-25 00:00:00.000,1997-03-25 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-26 00:00:00.000,1997-03-26 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-27 00:00:00.000,1997-03-27 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-28 00:00:00.000,1997-03-28 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-02-28 00:00:00.000,1997-03-28 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-03-03 00:00:00.000,1997-03-31 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-03-04 00:00:00.000,1997-04-01 00:00:00.000,null,null,null,null,null,null,null
null,null,1997-03-04 00:00:00.000,1997-04-01 00:00:00.000,null,null,null,null,null,null,null
